starting bet count,end balance
2,100.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,20.3125
9,1300.0
10,206.640625
2,100.0
3,400.0
4,1300.0
5,1300.0
6,221.875
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,165.625
7,1300.0
8,1300.0
9,255.859375
10,44.921875
2,1300.0
3,1300.0
4,362.5
5,1300.0
6,15.625
7,1300.0
8,1300.0
9,19.140625
10,1300.0
2,100.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,259.375
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,250.0
4,1300.0
5,1300.0
6,259.375
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,268.75
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,329.6875
8,3.90625
9,1300.0
10,291.015625
2,1300.0
3,100.0
4,325.0
5,156.25
6,1300.0
7,39.0625
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,100.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,1300.0
4,25.0
5,1300.0
6,1300.0
7,118.75
8,1300.0
9,1300.0
10,335.546875
2,1300.0
3,1300.0
4,25.0
5,1300.0
6,25.0
7,1300.0
8,182.03125
9,69.53125
10,1300.0
2,100.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,138.671875
2,1300.0
3,100.0
4,1300.0
5,1300.0
6,118.75
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,100.0
3,1300.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,104.6875
9,191.40625
10,1300.0
2,1300.0
3,175.0
4,1300.0
5,1300.0
6,306.25
7,315.625
8,1300.0
9,381.25
10,1300.0
2,250.0
3,250.0
4,25.0
5,268.75
6,1300.0
7,329.6875
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,175.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,400.0
4,212.5
5,1300.0
6,400.0
7,259.375
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,250.0
4,250.0
5,418.75
6,1300.0
7,353.125
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,175.0
4,1300.0
5,1300.0
6,212.5
7,1300.0
8,1300.0
9,1300.0
10,257.03125
2,250.0
3,175.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,231.25
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,1300.0
4,1300.0
5,268.75
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,100.0
3,1300.0
4,100.0
5,1300.0
6,1300.0
7,1300.0
8,67.1875
9,1300.0
10,178.515625
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,171.484375
10,237.109375
2,1300.0
3,1300.0
4,1300.0
5,268.75
6,1300.0
7,315.625
8,397.65625
9,414.0625
10,1300.0
2,1300.0
3,400.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,184.375
9,1300.0
10,143.359375
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,250.0
4,1300.0
5,418.75
6,25.0
7,1300.0
8,1300.0
9,118.75
10,1300.0
2,1300.0
3,1300.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,288.671875
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,184.375
7,142.1875
8,1300.0
9,216.015625
10,238.28125
2,250.0
3,1300.0
4,1300.0
5,1300.0
6,212.5
7,193.75
8,1300.0
9,1300.0
10,1300.0
2,100.0
3,175.0
4,1300.0
5,1300.0
6,184.375
7,1300.0
8,1300.0
9,1300.0
10,192.578125
2,1300.0
3,25.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,102.34375
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,212.5
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,182.03125
10,1300.0
2,1300.0
3,1300.0
4,25.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,64.84375
10,271.6796875
2,250.0
3,1300.0
4,1300.0
5,1300.0
6,362.5
7,71.875
8,1300.0
9,1300.0
10,1300.0
2,100.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,100.0
3,1300.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,175.0
4,1300.0
5,1300.0
6,1300.0
7,118.75
8,1300.0
9,217.1875
10,1300.0
2,250.0
3,1300.0
4,1300.0
5,268.75
6,1300.0
7,1300.0
8,1300.0
9,302.734375
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,175.0
9,1300.0
10,1300.0
2,1300.0
3,250.0
4,1300.0
5,418.75
6,1300.0
7,1300.0
8,332.03125
9,217.1875
10,1300.0
2,1300.0
3,1300.0
4,212.5
5,6.25
6,1300.0
7,1300.0
8,266.40625
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,71.875
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,100.0
4,25.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,25.0
5,1300.0
6,1300.0
7,1300.0
8,329.6875
9,1300.0
10,1300.0
2,1300.0
3,175.0
4,1300.0
5,1300.0
6,1300.0
7,278.125
8,217.1875
9,1300.0
10,1300.0
2,250.0
3,1300.0
4,362.5
5,287.5
6,118.75
7,189.0625
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,250.0
4,1300.0
5,1300.0
6,268.75
7,1300.0
8,369.53125
9,1300.0
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,15.625
8,83.59375
9,266.40625
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,175.0
4,362.5
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,250.0
3,1300.0
4,1300.0
5,1300.0
6,212.5
7,1300.0
8,1300.0
9,1300.0
10,438.671875
2,1300.0
3,1300.0
4,1300.0
5,418.75
6,1300.0
7,278.125
8,1300.0
9,10.9375
10,1300.0
2,1300.0
3,1300.0
4,1300.0
5,418.75
6,212.5
7,1300.0
8,280.46875
9,1300.0
10,1300.0
2,250.0
3,250.0
4,1300.0
5,1300.0
6,1300.0
7,1300.0
8,1300.0
9,53.125
10,414.0625
2,1300.0
3,400.0
4,1300.0
5,1300.0
6,109.375
7,1300.0
8,1300.0
9,1300.0
10,1300.0
2,1300.0
3,175.0
4,1300.0
5,6.25
6,1300.0
7,259.375
8,1300.0
