starting bet count,end balance
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999998
8,1050.0
9,1050.0000000000005
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,62.5
5,1050.0
6,25.000000000000213
7,1050.0
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0000000000002
7,1050.0
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999995
8,62.5
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,58.3333333333338
7,214.2857142857141
8,1050.0
9,1050.0000000000005
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0000000000002
7,1049.9999999999998
8,1050.0
9,1050.0000000000002
10,40.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,250.00000000000028
4,1050.0
5,1050.0
6,1049.9999999999998
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,175.0
5,1050.0
6,1049.9999999999998
7,85.7142857142859
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,116.66666666666691
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0000000000002
4,1050.0
5,1050.0
6,1050.0000000000002
7,1050.0
8,150.0
9,1050.0
10,135.0
2,1050.0
3,1050.0000000000002
4,1050.0
5,1050.0
6,1050.0000000000002
7,1050.0
8,1050.0
9,1049.9999999999998
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,142.85714285714306
8,1050.0
9,1050.0000000000005
10,1050.0
2,1050.0
3,1050.0
4,62.5
5,1050.0
6,1049.9999999999998
7,150.00000000000045
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1049.9999999999995
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,91.66666666666657
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1049.9999999999995
7,1049.9999999999998
8,1050.0
9,100.00000000000011
10,1050.0
2,1050.0
3,1049.9999999999995
4,1050.0
5,1050.0
6,1049.9999999999998
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0000000000002
7,1050.0
8,1050.0
9,1050.0000000000002
10,120.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0000000000002
4,1050.0
5,1050.0
6,1049.9999999999998
7,1049.9999999999995
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0000000000002
4,125.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,125.0
5,1050.0
6,1049.9999999999998
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1050.0
8,1050.0
9,1050.0000000000002
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1049.9999999999998
7,1050.0
8,1050.0
9,1049.9999999999998
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,241.66666666666669
7,1049.9999999999998
8,1050.0
9,72.22222222222206
10,1050.0
2,1050.0
3,1050.0000000000002
4,1050.0
5,1050.0
6,1050.0000000000002
7,1050.0
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0000000000002
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999998
8,1050.0
9,1050.0
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1049.9999999999998
7,1049.9999999999998
8,1050.0
9,1050.0000000000005
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1049.9999999999998
7,135.71428571428538
8,81.25
9,1050.0
10,1050.0
2,125.0
3,1050.0
4,1050.0
5,1050.0
6,1050.0
7,1049.9999999999998
8,1050.0
9,183.33333333333331
10,1050.0
2,1050.0
3,1050.0
4,1050.0
5,1050.0
6,1049.9999999999998
7,1050.0
8,1050.0
