starting bet count,end balance
6,259.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,102.25
8,1249.5
14,1250.0
6,1249.5
8,237.25
14,1250.0
6,226.5
8,1249.5
14,152.25
6,133.25
8,1249.5
14,1250.0
6,238.75
8,1249.5
14,1250.0
6,1249.5
8,312.75
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,220.25
14,1250.0
6,1249.5
8,1249.5
14,256.5
6,258.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,383.75
6,1249.5
8,1249.5
14,262.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,226.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,16.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,222.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,272.25
14,1250.0
6,1249.5
8,1249.5
14,238.5
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,272.25
14,1250.0
6,1249.5
8,1249.5
14,90.0
6,106.5
8,207.25
14,165.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,330.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,180.5
14,110.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,175.75
8,1249.5
14,1250.0
6,61.5
8,1249.5
14,1250.0
6,229.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,272.25
8,190.5
14,1250.0
6,188.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,61.5
6,1249.5
8,1249.5
14,262.75
6,237.5
8,272.25
14,1250.0
6,34.75
8,187.0
14,1250.0
6,272.25
8,1249.5
14,151.0
6,1249.5
8,365.75
14,1250.0
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,162.75
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,272.25
14,222.5
6,397.0
8,1249.5
14,98.25
6,1249.5
8,58.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,10.5
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,289.75
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,266.5
6,1249.5
8,271.0
14,1250.0
6,1249.5
8,17.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,187.0
8,1249.5
14,1250.0
6,307.25
8,1249.5
14,1250.0
6,17.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,187.0
8,1249.5
14,1250.0
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,171.75
14,1250.0
6,1249.5
8,1249.5
14,226.75
6,331.5
8,1249.5
14,109.25
6,187.0
8,1249.5
14,1250.0
6,175.75
8,307.25
14,1250.0
6,1249.5
8,1249.5
14,280.75
6,222.0
8,1249.5
14,109.75
6,1249.5
8,205.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,50.75
8,331.5
14,1250.0
6,1249.5
8,272.25
14,261.0
6,1249.5
8,1249.5
14,1250.0
6,272.25
8,142.75
14,1250.0
6,17.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,53.5
8,1249.5
14,1250.0
6,1249.5
8,10.5
14,125.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,297.5
8,102.25
14,1250.0
6,272.25
8,1249.5
14,1250.0
6,272.25
8,1249.5
14,1250.0
6,103.25
8,1249.5
14,162.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,165.5
14,1250.0
6,1249.5
8,1249.5
14,246.75
6,1249.5
8,212.75
14,30.75
6,363.0
8,272.25
14,1250.0
6,121.5
8,222.0
14,1250.0
6,159.5
8,1249.5
14,208.5
6,1249.5
8,1249.5
14,261.5
6,272.25
8,1249.5
14,397.5
6,1249.5
8,141.0
14,261.0
6,272.25
8,168.75
14,1250.0
6,1249.5
8,272.25
14,1250.0
6,1249.5
8,64.5
14,24.0
6,272.25
8,33.0
14,189.25
6,1249.5
8,1249.5
14,46.25
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,272.25
8,323.25
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,149.0
8,1249.5
14,1250.0
6,258.0
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,178.25
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,274.25
8,1249.5
14,1250.0
6,59.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,85.25
6,307.25
8,1249.5
14,1250.0
6,1249.5
8,238.75
14,102.25
6,1249.5
8,18.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,127.75
6,272.25
8,1249.5
14,1250.0
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,196.0
6,1249.5
8,1249.5
14,86.5
6,1249.5
8,1249.5
14,182.5
6,171.75
8,274.25
14,271.0
6,272.25
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,22.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,216.0
14,1250.0
6,1249.5
8,1249.5
14,110.25
6,88.0
8,1249.5
14,1250.0
6,1249.5
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,148.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,222.0
14,1250.0
6,1249.5
8,1249.5
14,39.75
6,1249.5
8,1249.5
14,213.25
6,1249.5
8,1249.5
14,347.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,307.25
8,1249.5
14,234.75
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,64.25
8,1249.5
14,202.0
6,1249.5
8,1249.5
14,282.5
6,1249.5
8,238.75
14,115.0
6,1249.5
8,1249.5
14,342.5
6,272.25
8,23.0
14,93.0
6,1249.5
8,1249.5
14,289.75
6,1249.5
8,222.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,410.5
14,27.25
6,1249.5
8,272.25
14,1250.0
6,1249.5
8,238.75
14,1250.0
6,133.25
8,88.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,272.25
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,272.25
14,1250.0
6,1249.5
8,25.5
14,150.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,251.25
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,160.75
14,1250.0
6,1249.5
8,334.25
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,170.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,111.75
6,187.0
8,272.25
14,168.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,56.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,207.25
14,189.75
6,1249.5
8,303.25
14,342.5
6,53.5
8,1249.5
14,1250.0
6,1249.5
8,187.0
14,190.5
6,1249.5
8,1249.5
14,87.25
6,141.25
8,1249.5
14,341.5
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,334.0
14,1250.0
6,1249.5
8,129.25
14,223.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,211.75
8,272.25
14,256.25
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,187.0
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,244.0
6,187.0
8,187.0
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,1249.5
14,1250.0
6,1249.5
8,305.75
14,1250.0
6,1249.5
