starting bet count,end balance
6,1399.2
8,1399.2
14,1399.9999999999998
6,1399.2
8,1399.2
14,1400.0
6,1399.1999999999998
8,244.79999999999995
14,1400.0
6,244.79999999999995
8,1399.2
14,1399.9999999999995
6,1399.2000000000005
8,1399.2
14,385.2
6,244.79999999999995
8,1399.2000000000003
14,150.00000000000034
6,1399.1999999999998
8,1399.2000000000003
14,1400.0000000000002
6,244.79999999999995
8,1399.1999999999998
14,199.60000000000002
6,244.79999999999995
8,1399.2
14,1400.0
6,1399.2000000000003
8,1399.2000000000005
14,298.39999999999986
6,1399.2000000000003
8,121.99999999999989
14,124.80000000000018
6,1399.2
8,192.79999999999984
14,1400.0000000000002
6,244.79999999999995
8,381.20000000000005
14,44.39999999999975
6,1399.2
8,381.20000000000005
14,1400.0
6,1.2000000000000455
8,381.20000000000005
14,202.40000000000026
6,1399.1999999999996
8,1399.2
14,1400.0000000000002
6,1399.2
8,381.20000000000005
14,1399.9999999999998
6,1399.2000000000003
8,68.80000000000007
14,1399.9999999999998
6,1399.2000000000003
8,1399.2
14,413.5999999999995
6,1399.2
8,244.79999999999995
14,11.599999999999625
6,1399.2000000000003
8,1399.2000000000003
14,279.2000000000001
6,1399.2
8,1399.2
14,1400.0
6,244.79999999999995
8,381.20000000000005
14,15.60000000000042
6,409.6
8,1399.2
14,1400.0000000000002
6,1399.2
8,244.79999999999995
14,152.7999999999999
6,192.79999999999984
8,1399.1999999999998
14,1399.9999999999998
6,1399.1999999999998
8,1399.2000000000005
14,220.39999999999964
6,1399.2000000000003
8,1399.2000000000003
14,1399.9999999999998
6,1399.2000000000007
8,1399.1999999999998
14,1399.9999999999998
6,1399.2
8,1399.2000000000005
14,309.9999999999999
6,118.00000000000028
8,1399.1999999999998
14,1400.0000000000005
6,1399.2
8,1399.2000000000005
14,1400.0
6,1399.2
8,1399.2
14,1400.0
6,1399.1999999999998
8,25.20000000000016
14,1400.0000000000005
6,1399.2
8,1399.2
14,1400.0
6,244.79999999999995
8,35.99999999999983
14,1400.0
6,1399.2000000000003
8,1399.1999999999996
14,1400.0
6,381.20000000000005
8,1399.1999999999998
14,136.80000000000013
6,381.1999999999998
8,1399.2
14,1400.0
6,1399.2000000000003
8,1399.2
14,1400.0000000000002
6,139.99999999999994
8,244.79999999999995
14,53.200000000000045
6,35.200000000000216
8,377.5999999999998
14,46.39999999999998
6,7.999999999999943
8,1399.2000000000003
14,1399.9999999999998
6,244.79999999999995
8,122.39999999999964
14,1400.0
6,1399.2
8,1399.1999999999998
14,1400.0
6,1399.2000000000003
8,1399.2000000000003
14,1400.0
6,1399.1999999999998
8,244.79999999999995
14,1400.0
6,1399.1999999999998
8,1399.2000000000005
14,136.00000000000034
6,381.20000000000005
8,381.20000000000005
14,132.0000000000001
6,381.20000000000005
8,1399.1999999999996
14,155.60000000000002
6,1399.2
8,1399.2000000000005
14,1399.9999999999993
6,1399.1999999999998
8,1399.2
14,1400.0
6,1399.1999999999998
8,1399.2000000000003
14,1399.9999999999998
6,112.79999999999984
8,1399.2000000000003
14,1400.0
6,381.20000000000005
8,381.20000000000005
14,1400.0000000000005
6,1399.2
8,1399.2
14,1400.0
6,1399.2
8,187.59999999999997
14,302.4
6,1399.2000000000003
8,1.2000000000000455
14,122.39999999999986
6,1399.2
8,1399.1999999999998
14,1400.0
6,244.79999999999995
8,1399.2
14,1400.0
6,1399.2
8,1399.2
14,1400.0000000000002
6,192.80000000000007
8,110.00000000000011
14,98.40000000000043
6,192.80000000000007
8,375.19999999999993
14,334.7999999999999
6,1399.2
8,1399.2
14,22.39999999999992
6,1399.2000000000003
8,1399.2000000000005
14,1400.0
6,1.2000000000000455
8,1399.1999999999998
14,362.80000000000024
6,1399.2000000000003
8,1399.2
14,19.600000000000023
6,244.79999999999995
8,268.79999999999995
14,341.5999999999999
6,244.79999999999995
8,1399.2
14,115.59999999999974
6,244.79999999999995
8,244.79999999999995
14,112.39999999999986
6,1399.2
8,244.79999999999995
14,1400.0
6,1399.2
8,1399.2000000000003
14,1399.9999999999995
6,1399.1999999999998
8,1399.2000000000003
14,334.7999999999999
6,1399.1999999999998
8,1399.2
14,1399.9999999999998
6,1399.2
8,1399.1999999999998
14,1400.0000000000002
6,1399.2000000000003
8,1399.2000000000003
14,1400.0000000000002
6,308.7999999999998
8,1399.2
14,344.8000000000001
6,1399.1999999999998
8,347.60000000000025
14,1400.0
6,1399.1999999999998
8,1399.1999999999996
14,1399.9999999999998
6,1399.2
8,137.60000000000002
14,228.80000000000007
6,105.60000000000002
8,232.79999999999995
14,56.40000000000009
6,1399.2000000000003
8,374.80000000000007
14,6.400000000000205
6,1399.2000000000005
8,1399.2000000000005
14,363.9999999999996
6,345.99999999999966
8,1399.2000000000005
14,1400.0000000000002
6,1399.1999999999998
8,193.5999999999999
14,77.60000000000002
6,51.200000000000045
8,1399.2000000000003
14,1399.9999999999998
6,119.59999999999991
8,1399.2
14,145.9999999999999
6,244.79999999999995
8,457.20000000000005
14,1400.0
6,1399.1999999999998
8,1399.2
14,1399.9999999999998
6,411.6000000000002
8,474.3999999999998
14,1400.0000000000002
6,381.1999999999998
8,83.59999999999997
14,1399.9999999999998
6,1399.2000000000003
8,244.79999999999995
14,44.399999999999864
6,1399.2
8,1399.2
14,1400.0
6,163.5999999999999
8,1399.2
14,243.2000000000001
6,1399.2000000000003
8,381.20000000000005
14,1400.0
6,1399.2
8,1399.1999999999998
14,69.59999999999991
6,1399.2000000000003
8,1399.1999999999998
14,1400.0
6,1399.2
8,1399.2
14,503.9999999999996
6,244.79999999999995
8,244.79999999999995
14,374.79999999999995
6,381.20000000000005
8,347.6
14,287.5999999999998
6,1399.2000000000003
8,1399.2000000000003
14,22.39999999999992
6,1399.1999999999998
8,1399.2000000000005
14,1400.0
6,244.79999999999995
8,381.20000000000005
14,1400.0
6,192.79999999999984
8,1399.2
14,1399.9999999999998
6,244.79999999999995
8,244.80000000000018
14,151.9999999999999
6,381.20000000000005
8,1399.2000000000005
14,9.600000000000193
6,345.99999999999966
8,1399.2
14,1399.9999999999998
6,381.20000000000005
8,1399.2000000000003
14,1400.0000000000002
6,251.19999999999993
8,1399.2
14,1400.0000000000002
6,381.20000000000005
8,1399.1999999999996
14,1400.0
6,1399.2000000000003
8,1399.2
14,344.8000000000001
6,1399.2
8,1399.1999999999998
14,1399.9999999999998
6,1399.2000000000003
8,305.6
14,378.79999999999984
6,1399.2
8,244.79999999999995
14,1400.0000000000002
6,1399.2000000000005
8,1399.1999999999994
14,157.6000000000002
6,1399.1999999999998
8,365.20000000000005
14,287.1999999999998
6,244.79999999999995
8,1399.1999999999998
14,1400.0
6,1399.2
8,1399.2
14,1400.0000000000005
6,1399.2000000000003
8,1399.2
14,1400.0
6,1399.2
8,1399.1999999999998
14,1400.0000000000002
6,1399.2000000000003
8,1399.2000000000005
14,1400.0
6,1399.2
8,1399.2
14,1399.9999999999998
6,1399.2
8,1399.1999999999996
14,132.79999999999998
6,192.79999999999984
8,1399.2000000000003
14,357.9999999999999
6,1399.1999999999998
8,27.199999999999932
14,233.20000000000005
6,381.20000000000005
8,1399.2
14,1399.9999999999998
6,1399.2
8,381.20000000000005
14,284.7999999999998
6,1399.2000000000005
8,1399.2
14,334.7999999999999
6,1399.1999999999998
8,1399.2000000000003
14,183.60000000000014
6,1399.2
8,1399.1999999999998
14,1400.0000000000002
6,192.79999999999984
8,1399.1999999999991
14,1400.0
6,1399.1999999999998
8,244.79999999999995
14,1400.0000000000005
6,27.199999999999932
8,1399.2
14,1400.0
6,1399.2000000000003
8,1399.1999999999998
14,1400.0
6,244.79999999999995
8,1399.2000000000005
14,161.6000000000002
6,1399.1999999999998
8,381.2000000000003
14,1400.0000000000002
6,1399.2000000000003
8,381.20000000000005
14,155.19999999999982
6,1399.2
8,1399.1999999999998
14,69.20000000000005
6,244.79999999999995
8,1399.2
14,80.0
6,1399.2
8,1399.2
14,1400.0
6,1399.1999999999998
8,1399.2000000000005
14,1399.9999999999998
6,192.80000000000007
8,1399.2
14,235.20000000000027
6,1399.1999999999998
8,381.20000000000005
14,374.7999999999997
6,244.79999999999995
8,180.79999999999995
14,1399.9999999999998
6,244.79999999999995
8,1399.2
14,1400.0
6,381.20000000000005
8,244.80000000000018
14,173.19999999999993
6,1399.2
8,1399.2
14,71.99999999999957
6,1399.2
8,1399.2000000000003
14,193.59999999999997
6,273.1999999999998
8,340.4000000000002
14,307.5999999999998
6,1399.2000000000005
8,244.79999999999995
14,1399.9999999999995
6,1399.2000000000003
8,1399.2
14,1400.0
6,1399.2
8,1399.1999999999998
14,280.3999999999997
6,1399.2000000000003
8,1399.2000000000005
14,167.19999999999982
6,192.79999999999984
8,1399.2
14,1399.9999999999998
6,1399.2
8,303.99999999999983
14,261.6
6,209.5999999999998
8,136.39999999999975
14,1400.0
6,1399.1999999999998
8,1399.2000000000003
14,1400.0
6,1399.2
8,27.199999999999932
14,208.40000000000018
6,177.59999999999982
8,1399.2000000000003
14,1399.9999999999995
6,1399.2000000000003
8,1.199999999999818
14,306.79999999999984
6,1399.2000000000003
8,244.79999999999995
14,24.40000000000009
6,1399.2000000000003
8,345.6
14,48.80000000000007
6,1399.1999999999998
8,38.799999999999784
14,1399.9999999999998
6,381.20000000000005
8,1399.2000000000005
14,1400.0
6,1399.1999999999998
8,1399.2000000000003
14,1399.9999999999998
6,1399.2
8,1399.2000000000003
14,1400.0
6,244.79999999999995
8,1399.2
14,368.0
6,1399.2000000000003
8,244.79999999999995
14,157.2000000000001
6,1399.1999999999998
8,1399.2000000000003
14,357.9999999999999
6,1399.2000000000003
8,243.19999999999993
14,1400.0000000000005
6,1399.2
8,75.99999999999989
14,116.79999999999939
6,192.80000000000007
8,1399.2000000000003
14,170.0
6,251.2000000000001
8,1399.2000000000003
14,298.39999999999964
6,1399.2000000000003
8,1399.2000000000005
14,84.39999999999975
6,193.5999999999999
8,1399.2000000000003
14,248.79999999999973
6,1399.2
8,1399.2
14,174.79999999999995
6,381.20000000000005
8,1399.2000000000003
14,298.39999999999986
6,244.79999999999995
8,244.79999999999995
14,1399.9999999999998
6,1399.2000000000005
8,1399.2000000000003
14,1400.0
6,1399.2000000000003
8,1399.1999999999994
14,1400.0000000000002
6,209.5999999999998
8,1399.2000000000003
14,1399.9999999999998
6,192.80000000000007
8,1399.2000000000005
14,1399.9999999999998
6,1399.2
8,1399.1999999999998
14,1400.0
6,409.6
8,381.20000000000005
14,24.00000000000034
6,1399.2000000000003
8,1399.2000000000003
14,346.79999999999995
6,1399.2
8,381.20000000000005
14,137.2000000000002
6,1399.2
8,1.199999999999818
14,1400.0
6,1399.2
8,1399.2
14,1400.0000000000002
6,1399.2
8,1399.2
14,259.5999999999998
6,163.5999999999999
8,1399.2000000000003
14,258.39999999999986
6,1399.1999999999998
8,1399.1999999999998
14,41.19999999999959
6,381.20000000000005
8,1399.1999999999996
14,1399.9999999999998
6,27.20000000000016
8,1399.1999999999996
14,1400.0
6,1399.2000000000007
8,1399.2
14,331.5999999999999
6,1399.1999999999996
8,1399.1999999999998
14,374.79999999999995
6,244.79999999999995
8,1399.2000000000003
14,305.6000000000002
6,1399.2000000000003
8,1399.2
14,1400.0
6,244.79999999999995
8,1399.2
14,1400.0000000000002
6,381.20000000000005
8,1399.1999999999998
14,279.59999999999934
6,1.199999999999818
8,109.5999999999998
14,1400.0
6,1399.2
8,180.79999999999995
14,381.20000000000005
6,1399.2000000000003
8,1399.2
