starting bet count,end balance
6,1499.0
8,545.5
14,1500.0
6,210.0
8,1499.0
14,355.0
6,226.5
8,1499.0
14,100.5
6,1499.0
8,1499.0
14,1500.0
6,226.5
8,56.0
14,55.0
6,56.0
8,226.5
14,399.5
6,1499.0
8,1499.0
14,182.0
6,330.0
8,1499.0
14,49.0
6,534.0
8,56.0
14,87.0
6,319.5
8,331.0
14,63.0
6,1499.0
8,1499.0
14,177.5
6,1499.0
8,1499.0
14,1500.0
6,1499.0
8,1499.0
14,60.0
6,1499.0
8,363.5
14,1500.0
6,198.5
8,1499.0
14,1500.0
6,1499.0
8,385.0
14,1500.0
6,1499.0
8,1499.0
14,147.0
6,1499.0
8,363.5
14,285.5
6,226.5
8,338.0
14,237.0
6,1499.0
8,1499.0
14,123.0
6,1499.0
8,226.5
14,46.5
6,1499.0
8,39.0
14,1500.0
6,363.5
8,1499.0
14,98.0
6,1499.0
8,1499.0
14,1500.0
6,400.0
8,1499.0
14,49.0
6,1499.0
8,328.5
14,1500.0
6,91.5
8,1499.0
14,208.5
6,369.5
8,1499.0
14,1500.0
6,127.5
8,1499.0
14,264.0
6,1499.0
8,1499.0
14,166.0
6,1499.0
8,1499.0
14,1500.0
6,1499.0
8,20.0
14,173.0
6,1499.0
8,1499.0
14,1500.0
6,1499.0
8,226.5
14,302.0
6,1499.0
8,1.0
14,1500.0
6,490.0
8,226.5
14,1500.0
6,1499.0
8,1499.0
14,5.5
6,319.5
8,1499.0
14,1500.0
6,409.5
8,331.0
14,1500.0
6,1499.0
8,1499.0
14,60.0
6,226.5
8,331.0
14,155.5
6,1499.0
8,1499.0
14,1500.0
6,1499.0
8,14.0
14,189.5
6,1499.0
8,1499.0
14,365.0
6,1499.0
8,1499.0
14,138.0
6,1499.0
8,439.5
14,115.5
6,1499.0
8,56.0
14,1500.0
6,1499.0
8,1499.0
14,222.0
6,156.0
8,1499.0
14,144.5
6,262.0
8,1499.0
14,1500.0
6,331.0
8,262.0
14,96.5
6,56.0
8,1499.0
14,231.5
6,292.5
8,363.5
14,1500.0
6,210.0
8,1499.0
14,1500.0
6,56.0
8,331.0
14,1500.0
6,207.0
8,1499.0
14,280.0
6,226.5
8,56.0
14,1500.0
6,1499.0
8,226.5
14,1500.0
6,1499.0
8,494.0
14,123.0
6,400.0
8,1499.0
14,264.0
6,1499.0
8,1499.0
14,1500.0
6,1499.0
8,1499.0
14,421.0
6,1499.0
8,226.5
14,1500.0
6,276.0
8,1499.0
14,298.5
6,1499.0
8,1499.0
14,116.5
6,1499.0
8,1499.0
14,1500.0
6,326.5
8,1499.0
14,210.5
6,278.0
8,549.0
14,1500.0
6,1499.0
8,56.0
14,1500.0
6,1499.0
8,330.0
14,436.0
6,1499.0
8,135.0
14,78.5
6,182.5
8,331.0
14,121.0
6,1499.0
8,1499.0
14,61.5
6,1499.0
8,224.5
14,180.0
6,1499.0
8,1499.0
14,1500.0
6,400.0
8,331.0
