starting bet count,end balance
2,0.0
3,66.66666666666674
4,200.0
5,1200.0
6,1200.0
7,1200.0000000000005
8,1200.0
9,199.99999999999986
10,1200.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,200.0
6,1199.9999999999995
7,1200.0000000000002
8,1200.0
9,1200.0000000000002
10,1200.0
2,100.0
3,1199.9999999999998
4,1200.0
5,1200.0
6,1199.9999999999998
7,1200.0000000000005
8,1200.0
9,1200.0000000000005
10,1200.0
2,1200.0
3,66.66666666666674
4,250.0
5,1200.0
6,1199.9999999999998
7,1200.0000000000002
8,1200.0
9,1200.0
10,1200.0
2,1200.0
3,133.33333333333337
4,1200.0
5,1200.0
6,166.66666666666669
7,314.2857142857145
8,100.0
9,1200.0
10,1200.0
2,1200.0
3,133.33333333333354
4,1200.0
5,1200.0
6,1200.0
7,1200.0
8,1200.0
9,1200.0000000000002
10,1200.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,1199.9999999999998
7,1200.0000000000002
8,225.0
9,1200.0
10,1200.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,133.33333333333354
7,142.85714285714312
8,25.0
9,1199.9999999999998
10,1200.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,40.0
6,1200.0
7,1200.0000000000002
8,1200.0
9,66.66666666666649
10,1200.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,240.0
6,1199.9999999999998
7,1200.0
8,1200.0
9,1200.0000000000005
10,1200.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,1199.9999999999998
7,28.57142857142884
8,1200.0
9,1200.0
10,1200.0
2,1200.0
3,66.66666666666697
4,1200.0
5,1200.0
6,133.33333333333343
7,1200.0000000000005
8,1200.0
9,1199.9999999999998
10,1200.0
2,0.0
3,133.33333333333348
4,100.0
5,1200.0
6,99.99999999999989
7,1200.0000000000007
8,1200.0
9,22.22222222222217
10,1200.0
2,100.0
3,1200.0000000000002
4,1200.0
5,240.0
6,1199.9999999999998
7,142.85714285714312
8,1200.0
9,1199.9999999999995
10,1200.0
2,1200.0
3,1200.0000000000005
4,1200.0
5,1200.0
6,200.00000000000017
7,1199.9999999999998
8,1200.0
9,1199.9999999999998
10,1200.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,1200.0000000000002
7,1200.0
8,1200.0
9,1199.9999999999995
10,40.0
2,1200.0
3,66.66666666666686
4,100.0
5,1200.0
6,399.9999999999996
7,1200.0
8,200.0
9,1199.9999999999998
10,1200.0
2,0.0
3,1200.0
4,1200.0
5,1200.0
6,100.00000000000017
7,114.2857142857149
8,1200.0
9,1200.0000000000002
10,1200.0
2,100.0
3,199.99999999999991
4,1200.0
5,1200.0
6,1199.9999999999998
7,57.14285714285728
8,1200.0
9,1200.0000000000002
10,1200.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,1199.9999999999998
7,1200.0
8,75.0
9,1200.0
10,180.0
2,1200.0
3,2.2737367544323206e-13
4,1200.0
5,1200.0
6,100.00000000000017
7,57.14285714285728
8,1200.0
9,199.99999999999974
10,1200.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,1200.0
6,1199.9999999999998
7,1200.0000000000002
8,1200.0
9,1199.9999999999995
10,1200.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,1200.0
6,1199.9999999999998
7,1200.0000000000002
8,1200.0
9,200.0000000000002
10,140.0
2,100.0
3,1200.0
4,1200.0
5,40.0
6,1200.0
7,114.28571428571468
8,25.0
9,1200.0000000000002
10,20.0
2,1200.0
3,66.66666666666674
4,1200.0
5,1200.0
6,1199.9999999999995
7,1200.0
8,1200.0
9,333.33333333333314
10,120.0
2,1200.0
3,1200.0000000000002
4,1200.0
5,320.0
6,1200.0
7,1200.0000000000005
8,1200.0
9,1199.9999999999998
10,1200.0
2,1200.0
3,266.66666666666686
4,100.0
5,1200.0
6,1199.9999999999998
7,1200.0
8,1200.0
9,1199.9999999999995
10,120.0
2,1200.0
3,1200.0
4,1200.0
5,1200.0
6,1200.0000000000002
7,1200.0000000000002
8,1200.0
9,1200.0000000000002
10,1200.0
2,1200.0
3,1200.0
4,50.0
5,1200.0
6,1199.9999999999998
7,1200.0
8,1200.0
9,1200.0000000000002
10,1200.0
2,1200.0
